2,1.0.0,
1114426,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,176000,CE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26-SEP-2025,24-DEC-2025,1785,1487,350,350,5,0,0,0,1114426,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1760CE,APLAPOLLO25DEC1760CE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,9795,A
1105906,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,178000,CE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26-SEP-2025,24-DEC-2025,1785,1487,350,350,5,0,0,0,1105906,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1780CE,APLAPOLLO25DEC1780CE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,8895,A
1115916,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,180000,CE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26-SEP-2025,24-DEC-2025,1785,1487,350,350,5,0,0,0,1115916,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1800CE,APLAPOLLO25DEC1800CE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,8050,A
1110742,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,182000,CE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26-SEP-2025,24-DEC-2025,1785,1487,350,350,5,0,0,0,1110742,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1820CE,APLAPOLLO25DEC1820CE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,7270,A
1118449,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,184000,CE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30-SEP-2025,24-DEC-2025,1785,1487,350,350,5,0,0,0,1118449,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1840CE,APLAPOLLO25DEC1840CE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,6550,A
1128127,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,186000,CE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,03-OCT-2025,24-DEC-2025,1785,1487,350,350,5,0,0,0,1128127,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1860CE,APLAPOLLO25DEC1860CE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,5885,A
1127520,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,188000,CE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,03-OCT-2025,24-DEC-2025,1785,1487,350,350,5,0,0,0,1127520,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1880CE,APLAPOLLO25DEC1880CE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,5275,A
1117744,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,152000,PE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,29-SEP-2025,24-DEC-2025,1785,1785,350,350,5,0,0,0,1117744,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1520PE,APLAPOLLO25DEC1520PE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,1740,A
1107395,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,154000,PE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26-SEP-2025,24-DEC-2025,1785,1785,350,350,5,0,0,0,1107395,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1540PE,APLAPOLLO25DEC1540PE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,2090,A
1116022,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,156000,PE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26-SEP-2025,24-DEC-2025,1785,1785,350,350,5,0,0,0,1116022,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1560PE,APLAPOLLO25DEC1560PE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,2485,A
1110856,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,158000,PE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26-SEP-2025,24-DEC-2025,1785,1785,350,350,5,0,0,0,1110856,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1580PE,APLAPOLLO25DEC1580PE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,2935,A
1103012,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,160000,PE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26-SEP-2025,24-DEC-2025,1785,1785,350,350,5,0,0,0,1103012,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1600PE,APLAPOLLO25DEC1600PE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,3445,A
1112514,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,162000,PE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26-SEP-2025,24-DEC-2025,1785,1785,350,350,5,0,0,0,1112514,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1620PE,APLAPOLLO25DEC1620PE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,4010,A
1104050,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,164000,PE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26-SEP-2025,24-DEC-2025,1785,1785,350,350,5,0,0,0,1104050,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1640PE,APLAPOLLO25DEC1640PE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,4635,A
1113385,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,166000,PE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26-SEP-2025,24-DEC-2025,1785,1785,350,350,5,0,0,0,1113385,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1660PE,APLAPOLLO25DEC1660PE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,5320,A
1105016,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,168000,PE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26-SEP-2025,24-DEC-2025,1785,1785,350,350,5,0,0,0,1105016,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1680PE,APLAPOLLO25DEC1680PE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,6070,A
1107373,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,170000,PE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26-SEP-2025,24-DEC-2025,1785,1785,350,350,5,0,0,0,1107373,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1700PE,APLAPOLLO25DEC1700PE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,6885,A
1116005,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,172000,PE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26-SEP-2025,24-DEC-2025,1785,1487,350,350,5,0,0,0,1116005,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1720PE,APLAPOLLO25DEC1720PE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,7765,A
1110834,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,174000,PE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26-SEP-2025,24-DEC-2025,1785,1487,350,350,5,0,0,0,1110834,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1740PE,APLAPOLLO25DEC1740PE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,8710,A
1101862,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,176000,PE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26-SEP-2025,24-DEC-2025,1785,1487,350,350,5,0,0,0,1101862,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1760PE,APLAPOLLO25DEC1760PE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,9715,A
1111514,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,178000,PE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26-SEP-2025,24-DEC-2025,1785,1487,350,350,5,0,0,0,1111514,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1780PE,APLAPOLLO25DEC1780PE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,10790,A
1103981,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,180000,PE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26-SEP-2025,24-DEC-2025,1785,1487,350,350,5,0,0,0,1103981,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1800PE,APLAPOLLO25DEC1800PE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,11920,A
1113363,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,182000,PE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26-SEP-2025,24-DEC-2025,1785,1487,350,350,5,0,0,0,1113363,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1820PE,APLAPOLLO25DEC1820PE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,13115,A
1118262,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,184000,PE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30-SEP-2025,24-DEC-2025,1785,1487,350,350,5,0,0,0,1118262,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1840PE,APLAPOLLO25DEC1840PE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,14370,A
1128500,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,186000,PE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,03-OCT-2025,24-DEC-2025,1785,1487,350,350,5,0,0,0,1128500,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1860PE,APLAPOLLO25DEC1860PE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,15680,A
1127777,533758,SO,AATL,APLAPOLLO,EDX,24-DEC-2025,188000,PE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,03-OCT-2025,24-DEC-2025,1785,1487,350,350,5,0,0,0,1127777,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DEC1880PE,APLAPOLLO25DEC1880PE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,17040,A
1106807,533758,SF,AATL,APLAPOLLO,EDX,24-DEC-2025,0,,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26-SEP-2025,24-DEC-2025,1784,1784,350,350,5,0,0,0,1106807,0,0,0,100000000,0,0,0,0,0,0,0,24-DEC-2025,24-DEC-2025,0,1,APLAPOLLO25DECFUT,APLAPOLLO25DECFUT,0,0,0,2,0,M,D,0,0,0,0,AATLFUT,0,176080,A
871596,533758,SF,AATL,APLAPOLLO,EDX,27-NOV-2025,0,,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18-AUG-2025,27-NOV-2025,1784,1784,350,350,5,0,0,0,871596,0,0,0,100000000,0,0,0,0,0,0,0,27-NOV-2025,27-NOV-2025,0,1,APLAPOLLO25NOVFUT,APLAPOLLO25NOVFUT,0,0,0,2,0,M,D,0,0,0,0,AATLFUT,0,175335,A
853074,533758,SF,AATL,APLAPOLLO,EDX,30-OCT-2025,0,,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11-JUL-2025,30-OCT-2025,1784,1784,350,350,5,0,0,0,853074,0,0,0,100000000,0,0,0,0,0,0,0,30-OCT-2025,30-OCT-2025,0,1,APLAPOLLO25OCTFUT,APLAPOLLO25OCTFUT,0,0,0,2,0,M,D,0,0,0,0,AATLFUT,0,174560,A
865901,533758,SO,AATL,APLAPOLLO,EDX,27-NOV-2025,146000,CE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18-AUG-2025,27-NOV-2025,1785,1487,350,350,5,0,0,0,865901,0,0,0,100000000,0,0,0,0,0,0,0,27-NOV-2025,27-NOV-2025,0,1,APLAPOLLO25NOV1460CE,APLAPOLLO25NOV1460CE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,29515,A
869334,533758,SO,AATL,APLAPOLLO,EDX,27-NOV-2025,148000,CE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18-AUG-2025,27-NOV-2025,1785,1487,350,350,5,0,0,0,869334,0,0,0,100000000,0,0,0,0,0,0,0,27-NOV-2025,27-NOV-2025,0,1,APLAPOLLO25NOV1480CE,APLAPOLLO25NOV1480CE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,27675,A
866898,533758,SO,AATL,APLAPOLLO,EDX,27-NOV-2025,150000,CE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18-AUG-2025,27-NOV-2025,1785,1487,350,350,5,0,0,0,866898,0,0,0,100000000,0,0,0,0,0,0,0,27-NOV-2025,27-NOV-2025,0,1,APLAPOLLO25NOV1500CE,APLAPOLLO25NOV1500CE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,25865,A
867432,533758,SO,AATL,APLAPOLLO,EDX,27-NOV-2025,152000,CE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18-AUG-2025,27-NOV-2025,1785,1785,350,350,5,0,0,0,867432,0,0,0,100000000,0,0,0,0,0,0,0,27-NOV-2025,27-NOV-2025,0,1,APLAPOLLO25NOV1520CE,APLAPOLLO25NOV1520CE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,24100,A
870890,533758,SO,AATL,APLAPOLLO,EDX,27-NOV-2025,154000,CE,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18-AUG-2025,27-NOV-2025,1785,1785,350,350,5,0,0,0,870890,0,0,0,100000000,0,0,0,0,0,0,0,27-NOV-2025,27-NOV-2025,0,1,APLAPOLLO25NOV1540CE,APLAPOLLO25NOV1540CE,0,0,0,2,0,M,D,0,0,0,0,AATLOPT,0,22375,A
